0.695741249650419,0.6481366157531738,0.6442803144454956,0.718081533908844
0.7265331335013543,0.668806791305542,0.670632541179657,0.737652063369751
0.7373480580445628,0.6810803413391113,0.676971971988678,0.7419899702072144
0.7484028199381528,0.6898378133773804,0.6865078210830688,0.7475042939186096
0.763024192525072,0.7038066387176514,0.7005185484886169,0.7522294521331787
0.7817413279293381,0.7211859226226807,0.7207798957824707,0.7636412382125854
0.7923332471079559,0.7344858646392822,0.7291437387466431,0.7683077454566956
0.7966397890964605,0.7396310567855835,0.7345597743988037,0.7716398239135742
0.8008309787851767,0.7440296411514282,0.7400823831558228,0.7752752304077148
0.8055095581764236,0.7474604845046997,0.7439002990722656,0.777094304561615
0.8079741754994703,0.7499949932098389,0.7480910420417786,0.7803345322608948
0.8122195518338886,0.7537892460823059,0.7511986494064331,0.7820487022399902
0.8133421580642852,0.7541229724884033,0.7539510726928711,0.7833578586578369
0.8175510475424733,0.7619706988334656,0.7563128471374512,0.784639298915863
0.8208261348513439,0.7653087973594666,0.7585147619247437,0.7855080366134644
0.8218295334884179,0.7659842371940613,0.7614802718162537,0.7876027822494507
0.8245631062548413,0.7705134153366089,0.7646233439445496,0.7892116904258728
0.8283378769415026,0.7751443386077881,0.7692047953605652,0.7921510934829712
0.8295170228521468,0.7768536806106567,0.7703768014907837,0.7929814457893372
0.8331176336648495,0.78278648853302,0.7732713222503662,0.7940976619720459
0.8354695790410477,0.78395676612854,0.7754909992218018,0.7962417006492615
0.8349335147598018,0.7832784652709961,0.7760769724845886,0.7967047095298767
0.8357529295563894,0.7834336161613464,0.7769471406936646,0.7977457642555237
0.8364869098373671,0.784125566482544,0.7774266004562378,0.797616720199585
0.8356560735838995,0.7840202450752258,0.7767517566680908,0.7972389459609985
0.8366520284078562,0.7849419116973877,0.7772667407989502,0.7975661754608154
0.8367781084261164,0.7859913110733032,0.7781368494033813,0.798014760017395
0.837977311575477,0.7859838604927063,0.7800902128219604,0.7996505498886108
0.836282097447189,0.7845670580863953,0.7788826823234558,0.7982370257377625
0.8362342389571099,0.7844893336296082,0.7784565091133118,0.7982534766197205
